sdName,sggName,office,office_type,sgTypecode,의원정수,등록후보수,경쟁률,무투표당선여부,무투표판정기준,비례대표_단일정당명부여부,등록미달여부,경쟁률_1미만여부,해당선거구_후보huboid_리스트,해당선거구_후보명_리스트,해당선거구_정당_리스트,체납이력_후보수,현체납_후보수,전과공개_후보수,공직검증전과_후보수,공직선거법전과_후보수,체납+공직검증전과_동시보유_후보수,검증위험_플래그,district_key
서울특별시,서울특별시,광역의원비례,비례,8,15,54,3.60,N,,N,N,N,"100164598, 100164601, 100164604, 100164606, 100164608, 100164641, 100164643, 100164644, 100164669, 100164672, 100164673, 100164675, 100164684, 100164686, 100164648, 100164649, 100164651, 100164657, 100164658, 100164661, 100164662, 100164663, 100164664, 100164665, 100164640, 100164642, 100164645, 100164646, 100164635, 100164636, 100164629, 100164630, 100164632, 100164627, 100164628, 100164626, 100164624, 100164623, 100165801, 100164470, 100164619, 100164620, 100164617, 100164618, 100164605, 100164609, 100164612, 100164615, 100164602, 100165862, 100165803, 100165863, 100165864, 100164599","이인애, 함대건, 송윤정, 유주동, 허윤정, 장세훈, 최정은, 한기성, 송지현, 김광수, 강민숙, 김영웅, 정윤경, 김옥란, 주수현, 최종부, 최원선, 이문재, 오현주, 이종민, 손정화, 위성찬, 강나연, 하태욱, 한가선, 박유성, 김지연, 오인태, 김영임, 류창현, 유혜진, 김용연, 조항아, 노서영, 최승현, 정혜연, 원정실, 박하린, 전경자, 이명선, 장온유, 김승윤, 김자영, 정종태, 원유희, 황보희득, 허정숙, 강윤열, 김혜정, 유경숙, 서혜주, 김경아, 공도현, 이현숙","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 조국혁신당, 조국혁신당, 조국혁신당, 개혁신당, 개혁신당, 진보당, 진보당, 진보당, 기본소득당, 기본소득당, 사회민주당, 거지당, 공화당, 국민대통합당, 국민연합, 대한국민당, 대한국민당, 자유와혁신, 자유와혁신, 자유통일당, 자유통일당, 자유통일당, 자유통일당, 정의당, 친미연합, 국민당, 한국독립당, 한국독립당, 한나라당",4,1,10,4,1,1,Y,8|서울특별시|서울특별시
제주특별자치도,제주특별자치도,광역의원비례,비례,8,13,28,2.15,N,,N,N,N,"100165479, 100165485, 100165486, 100165487, 100165488, 100165489, 100165490, 100165491, 100165492, 100165493, 100165494, 100165495, 100165496, 100165201, 100165204, 100165210, 100165217, 100165221, 100165226, 100164869, 100164871, 100164894, 100165516, 100165518, 100165521, 100165532, 100164932, 100165580","박지은, 임혜주, 정다운, 고석준, 장희순, 오경남, 강영아, 임찬기, 허보양, 이현철, 문영희, 강인철, 오신정, 김효, 김태현, 이정한, 박왕철, 김경애, 고경남, 김혜지, 강주형, 김은정, 방군심, 박은경, 고민정, 임수필, 김누리, 김순애","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 조국혁신당, 조국혁신당, 개혁신당, 개혁신당, 진보당, 진보당, 기본소득당, 녹색당",3,0,11,4,1,0,Y,8|제주특별자치도|제주특별자치도
광주광역시,전남광주통합특별시,광역의원비례,비례,8,12,25,2.08,N,,N,N,N,"100165206, 100165186, 100165215, 100165196, 100165224, 100165212, 100165232, 100165222, 100165236, 100165230, 100164929, 100164935, 100164942, 100165722, 100165730, 100165719, 100165723, 100164987, 100164993, 100164999, 100164933, 100164984, 100165819, 100165044, 100165047","이순화, 박민영, 박은정, 박진한, 이은정, 박정선, 문애준, 박만, 정다현, 김동권, 이오숙, 김순옥, 채명희, 서영미, 장성해, 김보람, 김혜리, 신연순, 박미경, 김선옥, 문지영, 이옥범, 장은진, 박선아, 노형태","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 조국혁신당, 조국혁신당, 조국혁신당, 진보당, 진보당, 진보당, 기본소득당, 기본소득당, 자유와혁신, 정의당, 정의당",1,0,6,2,0,0,Y,8|광주광역시|전남광주통합특별시
경상남도,경상남도,광역의원비례,비례,8,9,24,2.67,N,,N,N,N,"100164547, 100164554, 100164555, 100164551, 100164553, 100164552, 100164556, 100165575, 100165247, 100165250, 100165258, 100165264, 100165269, 100165277, 100165219, 100165229, 100165735, 100165796, 100165802, 100165031, 100164482, 100165385, 100165379, 100165382","박현주, 장원혁, 백정원, 민호영, 안성숙, 최영환, 이선환, 안일준, 구명순, 김영록, 서미숙, 백승흥, 주외숙, 곽민혁, 박혜경, 이진섭, 김정숙, 정은영, 양정석, 최미희, 정수영, 김보영, 김경옥, 권현우","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 조국혁신당, 개혁신당, 진보당, 진보당, 기본소득당, 공화당, 국민연합, 정의당, 정의당",3,2,8,5,1,2,Y,8|경상남도|경상남도
경상북도,경상북도,광역의원비례,비례,8,8,22,2.75,N,,N,N,N,"100165279, 100165283, 100165293, 100165301, 100165304, 100164831, 100164840, 100164853, 100164867, 100164875, 100164880, 100165188, 100165193, 100165088, 100165094, 100164865, 100164914, 100164924, 100165332, 100164877, 100164895, 100165273","정숙경, 정용채, 장은주, 성기수, 김두래, 마정연, 허지훈, 김예영, 양유혁, 공승희, 김미림, 정성임, 김봉환, 박해윤, 김성기, 김규리, 이창실, 윤광남, 김아랑, 손명숙, 진태영, 김현","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 개혁신당, 개혁신당, 진보당, 진보당, 기본소득당, 공화당, 공화당, 국민대통합당, 국민연합, 정의당, 친미연합",1,0,6,2,1,0,Y,8|경상북도|경상북도
강원특별자치도,강원특별자치도,광역의원비례,비례,8,7,15,2.14,N,,N,N,N,"100165607, 100165608, 100165611, 100165617, 100165622, 100165561, 100165562, 100165563, 100165566, 100164901, 100165503, 100165060, 100165312, 100165315, 100164680","박영림, 백소련, 조수현, 이영순, 곽한나, 윤미경, 서영일, 이은희, 이상미, 이영화, 임경신, 박영애, 김옥기, 정국용, 심원남","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 진보당, 기본소득당, 자유와혁신, 자유와혁신, 정의당",2,0,3,1,0,1,Y,8|강원특별자치도|강원특별자치도
충청남도,충청남도,광역의원비례,비례,8,7,12,1.71,N,,N,N,N,"100164713, 100164715, 100164717, 100164720, 100164220, 100164225, 100164236, 100164243, 100164029, 100164020, 100164057, 100163999","이선, 전형준, 박유경, 설미경, 박상선, 이병훈, 김현이, 전순자, 백진숙, 한다혜, 전상미, 이선숙","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 진보당, 기본소득당, 정의당",3,0,1,1,1,0,Y,8|충청남도|충청남도
부산광역시,부산광역시,광역의원비례,비례,8,6,20,3.33,N,,N,N,N,"100164679, 100164681, 100164682, 100164683, 100164687, 100164689, 100164705, 100164707, 100164710, 100164711, 100164712, 100165547, 100165535, 100165537, 100164477, 100165553, 100165092, 100165638, 100165639, 100165137","김정원, 조용우, 남명숙, 권기흥, 이진실, 이종준, 유도희, 배관구, 견미령, 강다원, 전현숙, 정선애, 최민정, 이우백, 노치혜, 이승연, 이경미, 문미영, 강규남, 박수정","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 개혁신당, 진보당, 진보당, 기본소득당, 사회민주당, 공화당, 자유와혁신, 자유와혁신, 정의당",1,0,4,1,1,0,Y,8|부산광역시|부산광역시
인천광역시,인천광역시,광역의원비례,비례,8,6,21,3.50,N,,N,N,N,"100165035, 100165082, 100165259, 100165292, 100165319, 100165339, 100165574, 100165576, 100165578, 100165121, 100165187, 100165299, 100164774, 100164917, 100164706, 100164571, 100164838, 100165648, 100165649, 100164772, 100165701","방지현, 오현식, 정선영, 박영목, 최은경, 이순종, 안수경, 이범석, 이미옥, 신영은, 나도현, 고혜경, 윤원정, 김보경, 이소희, 신민주, 최효, 고아영, 이준설, 박인숙, 장영선","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 조국혁신당, 진보당, 기본소득당, 사회민주당, 공화당, 국민연합, 노동당, 자유와혁신, 자유와혁신, 정의당, 국민당",6,0,7,2,0,1,Y,8|인천광역시|인천광역시
전북특별자치도,전북특별자치도,광역의원비례,비례,8,6,15,2.50,N,,N,N,N,"100165654, 100165656, 100165658, 100165660, 100165664, 100165667, 100165771, 100165778, 100165070, 100165076, 100165025, 100164953, 100164974, 100165049, 100164927","윤해아, 박수형, 강정희, 박병철, 안용주, 송승룡, 이인숙, 허점숙, 김나영, 류인철, 고미영, 권서진, 서보석, 이영란, 강윤희","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당, 조국혁신당, 진보당, 기본소득당, 기본소득당, 자유와혁신, 정의당",0,0,1,1,0,0,Y,8|전북특별자치도|전북특별자치도
경기도,남양주시사선거구,구시군의회의원,지역구,6,5,10,2.00,N,,N,N,N,"100157772, 100155845, 100164785, 100162154, 100162782, 100163062, 100154928, 100156264, 100163311, 100155676","김기준, 김진희, 서동광, 홍성우, 박경원, 김영실, 이희문, 최종열, 김진만, 임경의","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 개혁신당, 진보당, 자유통일당",2,0,2,0,0,0,Y,6|경기도|남양주시사선거구
경기도,화성시바선거구,구시군의회의원,지역구,6,5,7,1.40,N,,N,N,N,"100164163, 100164426, 100162747, 100162800, 100163690, 100160296, 100154811","최태양, 배현경, 위영란, 김미영, 박진섭, 권정숙, 오태석","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당, 개혁신당",2,0,0,0,0,0,Y,6|경기도|화성시바선거구
경상남도,창원시,기초의원비례,비례,9,5,14,2.80,N,,N,N,N,"100164516, 100164531, 100164527, 100164513, 100164521, 100164479, 100164495, 100164534, 100164517, 100165549, 100164452, 100165845, 100165846, 100165426","변보미, 감규상, 노인선, 정은미, 김수민, 박연정, 심선엽, 이성희, 안현정, 이지연, 정성미, 김미나, 윤태영, 이소정","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 개혁신당, 개혁신당, 진보당, 자유와혁신, 자유와혁신, 정의당",2,0,1,1,1,0,Y,9|경상남도|창원시
대구광역시,대구광역시,광역의원비례,비례,8,5,15,3.00,N,,N,N,N,"100164120, 100164121, 100164130, 100164134, 100164140, 100164145, 100164148, 100164185, 100164183, 100164164, 100164161, 100163992, 100163994, 100165737, 100163995","박정희, 최완식, 남궁현숙, 주호동, 임효신, 김영태, 김성원, 최이향, 진성학, 양은영, 김민정, 황예지, 권자륜, 이정진, 한민정","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 개혁신당, 개혁신당, 진보당, 기본소득당, 공화당, 국민연합, 자유와혁신, 정의당",1,0,2,1,1,0,Y,8|대구광역시|대구광역시
대구광역시,수성구마선거구,구시군의회의원,지역구,6,5,10,2.00,N,,N,N,N,"100157548, 100160533, 100163855, 100163454, 100163378, 100163399, 100163352, 100156978, 100165829, 100163457","김두현, 김희윤, 박충배, 김경민, 홍경임, 김소은, 조규화, 최윤석, 이명희, 정수남","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 개혁신당, 무소속, 무소속",2,0,2,1,0,0,Y,6|대구광역시|수성구마선거구
서울특별시,동대문구바선거구,구시군의회의원,지역구,6,5,9,1.80,N,,N,N,N,"100158962, 100157459, 100155637, 100156895, 100159284, 100155971, 100157367, 100154241, 100162581","노연우, 이주환, 박영화, 박주호, 안태민, 김재숙, 김정훈, 신하섭, 이규서","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 개혁신당, 진보당, 자유통일당",0,0,2,1,0,0,Y,6|서울특별시|동대문구바선거구
서울특별시,성북구가선거구,구시군의회의원,지역구,6,5,9,1.80,N,,N,N,N,"100163374, 100162637, 100161394, 100163116, 100162946, 100162347, 100156607, 100154810, 100154433","이지민, 김육영, 소형준, 허선행, 신현호, 오종원, 이호엽, 박정윤, 송대식","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당, 개혁신당, 진보당, 무소속",1,0,1,0,0,0,Y,6|서울특별시|성북구가선거구
충청남도,논산시가선거구,구시군의회의원,지역구,6,5,9,1.80,N,,N,N,N,"100155981, 100157371, 100158393, 100161460, 100158404, 100154992, 100161444, 100156716, 100157658","박노진, 성유자, 서승필, 조용훈, 윤금숙, 최정숙, 이상구, 김재광, 윤기암","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 무소속",2,0,2,0,0,0,Y,6|충청남도|논산시가선거구
충청북도,충청북도,광역의원비례,비례,8,5,12,2.40,N,,N,N,N,"100164296, 100164320, 100164294, 100164300, 100164510, 100164486, 100164454, 100164455, 100165541, 100164237, 100164883, 100164365","박희남, 엄문섭, 허영옥, 하정애, 이재화, 김성규, 최민영, 장민호, 엄영숙, 조승희, 한인정, 이인선","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 진보당, 기본소득당, 정의당",1,0,6,2,0,1,Y,8|충청북도|충청북도
충청북도,청주시,기초의원비례,비례,9,5,9,1.80,N,,N,N,N,"100164216, 100164228, 100164230, 100164244, 100164249, 100164256, 100164261, 100164284, 100164271","최진아, 마재광, 이민영, 변상호, 주베라, 최익수, 정윤희, 박다정, 이소영","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 진보당",1,1,3,2,0,1,Y,9|충청북도|청주시
강원특별자치도,동해시나선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100158327, 100157506, 100153938, 100155904, 100156917, 100157245","김효섭, 김향정, 이창수, 박주현, 오윤기, 전종규","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘",0,0,2,2,0,0,Y,6|강원특별자치도|동해시나선거구
강원특별자치도,삼척시가선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100154201, 100156409, 100158194, 100155894, 100156323, 100161275, 100158782","김민철, 김희창, 권정복, 김재구, 양희전, 권용수, 박치석","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 무소속, 무소속",0,0,4,2,0,0,Y,6|강원특별자치도|삼척시가선거구
경기도,구리시가선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100156169, 100158064, 100158027, 100163142, 100162133, 100162190, 100160732","김연, 양경애, 정은철, 이경희, 장향숙, 김보섭, 김용현","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 진보당, 무소속",1,0,4,2,0,0,Y,6|경기도|구리시가선거구
경기도,수원시마선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100158670, 100162291, 100162875, 100155582, 100163334, 100154411","박혜연, 조미옥, 김정렬, 이동엽, 박현수, 윤경선","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 진보당",1,0,2,2,0,0,Y,6|경기도|수원시마선거구
경기도,시흥시라선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100157733, 100157872, 100157566, 100163678, 100162607, 100161885","이옥비, 장인호, 김덕용, 안기호, 윤석경, 박춘호","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당",1,0,1,0,0,0,Y,6|경기도|시흥시라선거구
경기도,용인시라선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100155032, 100162689, 100163398, 100163610, 100165687, 100155268","오수정, 임현수, 김한울, 안치용, 정성규, 조병훈","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 개혁신당, 진보당",1,0,2,1,0,0,Y,6|경기도|용인시라선거구
경기도,용인시카선거구,구시군의회의원,지역구,6,4,5,1.25,N,,N,N,N,"100165751, 100163631, 100160610, 100160857, 100163694","이상욱, 황재욱, 이정열, 박은선, 우태주","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 개혁신당",3,0,3,2,0,1,Y,6|경기도|용인시카선거구
경기도,화성시라선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100163327, 100163269, 100163203, 100161598, 100162826, 100162931","고병태, 조정옥, 장동희, 김종복, 임동영, 김기현","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당, 개혁신당",2,0,0,0,0,0,Y,6|경기도|화성시라선거구
경기도,고양시,기초의원비례,비례,9,4,9,2.25,N,,N,N,N,"100165470, 100164351, 100165472, 100164335, 100165452, 100165460, 100164346, 100165454, 100165467","최은주, 한주연, 함윤희, 김영선, 양승주, 정연숙, 서범석, 편선화, 윤행연","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 진보당",3,0,2,1,1,0,Y,9|경기도|고양시
경기도,성남시,기초의원비례,비례,9,4,9,2.25,N,,N,N,N,"100164936, 100164938, 100164939, 100165768, 100165770, 100165772, 100165774, 100164908, 100165418","순선영, 장일남, 서애라, 추선미, 임원규, 최희선, 김두일, 최진아, 김미라","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 조국혁신당, 진보당",1,0,1,1,0,0,Y,9|경기도|성남시
경기도,수원시,기초의원비례,비례,9,4,9,2.25,N,,N,N,N,"100165616, 100165623, 100165627, 100165555, 100165560, 100165276, 100165287, 100165773, 100165672","서지연, 정종윤, 오복자, 김정선, 이승철, 박주경, 박우림, 오나리, 강새별","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당, 조국혁신당, 개혁신당, 진보당",0,0,1,1,0,0,Y,9|경기도|수원시
경상남도,거제시마선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100157864, 100155404, 100156078, 100155102, 100160463, 100155928","이미숙, 이태열, 김경습, 윤현아, 신유현, 송태완","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 진보당",2,0,4,1,1,0,Y,6|경상남도|거제시마선거구
경상남도,거창군가선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100162896, 100163078, 100158940, 100163250, 100163081, 100163644, 100162943","김홍섭, 신미정, 강우용, 표주숙, 신중양, 조경희, 김향란","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 무소속, 무소속",2,0,2,0,0,0,Y,6|경상남도|거창군가선거구
경상남도,통영시가선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100156987, 100154936, 100155710, 100158210, 100156382, 100160134","최미선, 박용수, 김신우, 박상준, 강경두, 전병일","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 무소속",0,0,4,2,0,0,Y,6|경상남도|통영시가선거구
경상남도,함안군다선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100160293, 100160379, 100160292, 100159807, 100161326, 100158795","김영동, 배재성, 황철용, 곽세훈, 권병철, 이덕무","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 무소속",3,0,5,4,1,2,Y,6|경상남도|함안군다선거구
경상남도,함양군가선거구,구시군의회의원,지역구,6,4,8,2.00,N,,N,N,N,"100160723, 100159839, 100159894, 100159640, 100161011, 100162693, 100162949, 100160480","박해철, 강정수, 김창한, 하경수, 배우진, 정현철, 임채숙, 박만호","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 무소속, 무소속",0,0,4,4,0,0,Y,6|경상남도|함양군가선거구
경상북도,예천군다선거구,구시군의회의원,지역구,6,4,9,2.25,N,,N,N,N,"100161120, 100160805, 100161856, 100160776, 100159749, 100159510, 100159952, 100159953, 100159882","이동화, 박재길, 강경탁, 신현규, 권동우, 김은수, 임휘삼, 김동훈, 김주영","더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 무소속, 무소속, 무소속, 무소속",2,0,4,1,0,1,Y,6|경상북도|예천군다선거구
경상북도,울릉군가선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100159692, 100159931, 100160208, 100162593, 100161774, 100159506, 100162151","홍영표, 박기호, 김영범, 홍성근, 이재만, 장재태, 공경식","더불어민주당, 국민의힘, 국민의힘, 국민의힘, 무소속, 무소속, 무소속",1,0,4,2,0,0,Y,6|경상북도|울릉군가선거구
경상북도,포항시,기초의원비례,비례,9,4,9,2.25,N,,N,N,N,"100164745, 100164779, 100164795, 100164806, 100164813, 100164826, 100164783, 100164803, 100164805","안명애, 이솔, 박정숙, 김승리, 김보람, 장창한, 홍승희, 김경녀, 민병욱","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 국민의힘, 개혁신당, 진보당, 진보당",2,0,1,0,0,0,Y,9|경상북도|포항시
광주광역시,광산구가선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100155439, 100154589, 100157229, 100155136, 100157175, 100162735, 100155017","김길화, 배홍석, 유영종, 정진태, 윤성미, 이민희, 백승선","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 조국혁신당, 개혁신당, 진보당",1,0,3,0,0,0,Y,6|광주광역시|광산구가선거구
광주광역시,광산구나선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100155416, 100161873, 100158140, 100155788, 100155890, 100154805","박창현, 공병철, 박미옥, 공우태, 강대호, 박혁영","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 조국혁신당, 진보당",0,0,3,1,0,0,Y,6|광주광역시|광산구나선거구
광주광역시,남구나선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100153983, 100156857, 100155816, 100157069, 100154646, 100154590","윤순홍, 은봉희, 최미정, 신종혁, 고우람, 조재옥","더불어민주당, 더불어민주당, 더불어민주당, 더불어민주당, 조국혁신당, 진보당",3,0,3,2,0,1,Y,6|광주광역시|남구나선거구
대구광역시,수성구바선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100160541, 100163292, 100163298, 100162945, 100162370, 100161997","정경은, 이상덕, 박새롬, 황종수, 김재현, 김영이","더불어민주당, 국민의힘, 국민의힘, 자유와혁신, 무소속, 무소속",0,0,2,1,0,0,Y,6|대구광역시|수성구바선거구
대전광역시,동구가선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100162696, 100158558, 100154150, 100161736, 100154266, 100154206","성용순, 백승자, 우선제, 강정규, 박현겸, 엄기대","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 개혁신당, 자유통일당",0,0,1,1,0,0,Y,6|대전광역시|동구가선거구
대전광역시,서구다선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100158411, 100162372, 100154059, 100162120, 100155063, 100158041","박순호, 강정수, 김세원, 정홍근, 신상명, 조동운","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당, 개혁신당",0,0,1,1,0,0,Y,6|대전광역시|서구다선거구
대전광역시,유성구가선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100160628, 100161538, 100160403, 100155646, 100163114, 100154247, 100163474","김양경, 박석연, 최석근, 오현, 조성한, 김선재, 여성용","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 개혁신당, 진보당, 무소속",1,0,1,0,0,0,Y,6|대전광역시|유성구가선거구
부산광역시,강서구가선거구,구시군의회의원,지역구,6,4,5,1.25,N,,N,N,N,"100156219, 100157630, 100157946, 100161728, 100154464","배성진, 김정용, 구정란, 김주홍, 손동호","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당",2,0,3,2,0,1,Y,6|부산광역시|강서구가선거구
부산광역시,기장군다선거구,구시군의회의원,지역구,6,4,9,2.25,N,,N,N,N,"100160422, 100161567, 100161247, 100161291, 100159686, 100159643, 100159538, 100160054, 100159919","김대준, 김원일, 박우식, 구본영, 송창섭, 조연우, 유하영, 신종희, 백기선","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 개혁신당, 진보당, 무소속, 무소속",1,0,5,2,1,0,Y,6|부산광역시|기장군다선거구
서울특별시,강서구마선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100162426, 100162649, 100158976, 100162325, 100161616, 100163937","최세진, 박주선, 김판준, 함영규, 정정희, 전영규","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 조국혁신당, 자유와혁신",0,0,2,2,0,0,Y,6|서울특별시|강서구마선거구
서울특별시,관악구다선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100155702, 100155027, 100158806, 100163911, 100162621, 100163654, 100156343","손정혜, 곽광자, 조홍련, 양지후, 김기성, 구가환, 김민지","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 개혁신당, 진보당",1,0,3,1,0,1,Y,6|서울특별시|관악구다선거구
서울특별시,도봉구나선거구,구시군의회의원,지역구,6,4,5,1.25,N,,N,N,N,"100155790, 100156544, 100163243, 100160452, 100160067","최승수, 김기순, 김영찬, 황수빈, 정승구","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,1,1,0,0,Y,6|서울특별시|도봉구나선거구
서울특별시,동대문구마선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100156988, 100160135, 100156293, 100160868, 100158520, 100154267, 100162567","김채환, 장성운, 김철만, 이재선, 안외돈, 박지하, 이건희","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 진보당, 자유통일당",1,0,0,0,0,0,Y,6|서울특별시|동대문구마선거구
서울특별시,서초구가선거구,구시군의회의원,지역구,6,4,6,1.50,N,,N,N,N,"100163263, 100163878, 100162546, 100162341, 100163893, 100162459","신정태, 정지광, 박미정, 오지환, 김남식, 오세철","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 개혁신당",1,0,0,0,0,0,Y,6|서울특별시|서초구가선거구
울산광역시,울주군가선거구,구시군의회의원,지역구,6,4,7,1.75,N,,N,N,N,"100159071, 100160258, 100161992, 100159378, 100160226, 100160553, 100159387","최윤성, 한성환, 정혜원, 황윤대, 이상걸, 김상용, 윤장혁","더불어민주당, 더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 국민의힘, 진보당",0,0,6,3,0,0,Y,6|울산광역시|울주군가선거구
